id,is_misinfo
1360669930249736194,1
1360669797982347264,1
1360669631451660294,1
1360669330711728133,1
1360668970911748099,1
1360668350003748869,1
1360662755381039107,1
1360654515859574786,1
1360649061016227840,1
1360647501804670977,1
1360641794011185153,1
1360640981931094021,1
1360633817418104837,1
1360630103420633090,1
1360628298406113285,1
1360625157543391234,1
1360623235159764992,1
1360621843334504452,1
1360621172950507527,1
1360620431875706881,1
1360617504792580097,1
1360615986806677504,1
1360615971443073025,1
1360608072515911680,1
1360607530985086976,1
1360607312310861828,1
1360605563785207814,1
1360604748714569730,1
1360602116872691717,1
1360598183576010754,1
1360597471387385864,1
1360592865999663107,1
1360590088288276487,1
1360589410560069634,1
1360589331002499073,1
1360586807562371073,1
1360579282955829248,1
1360574207948693505,1
1360573540521578497,1
1360570545205616640,1
1360568810718298115,1
1360568063708463107,1
1360567316065492994,1
1360560736976703489,1
1360560735097671681,1
1360555098066280455,1
1360550671230107650,1
1360549341220507649,1
1360548480083775488,1
1360535263894716416,1
1360533963417214979,1
1360530596573962243,1
1360524496721960962,1
1360523781614170114,1
1360521892889833472,1
1360521160211972096,1
1360517891859308549,1
1360517102633963520,1
1360515224370053120,1
1360510533577957377,1
1360509235826749442,1
1360506302779318273,0
1360505210548981761,0
1360504492584808448,1
1360501989835235331,1
1360500896736550913,1
1360497816146087939,1
1360494344487190531,1
1360492703377547264,0
1360492343271505923,1
1360491641535143938,1
1360485397130694659,0
1360480365543047170,1
1360475233426300929,0
1360474839266525185,0
1360472994573737987,1
1360471362226290690,0
1360471144235753477,0
1360470404163244033,0
1360469933835051017,0
1360467432197009410,0
1360465631687155712,0
1360464440026488835,0
1360464327547961345,0
1360463866266812421,0
1360463063426560001,0
1360462356485144577,1
1360460848938930177,0
1360460091200315392,1
1360459353313132544,0
1360458689723969538,0
1360458052818771968,0
1360458042387668993,0
1360457196987969536,1
1360454187230892033,0
1360451803922325505,0
1360451609034018817,0
1360451596828635140,0
1360450774573146112,0
1360450270451367940,0
1360447386204602370,0
1360445888443858944,1
1360444947896410115,0
1360444364657336325,0
1360443541550366724,1
1360441167519825920,0
1360439327139000322,0
1360438366903431171,0
1360437112135294983,1
1360436716717240330,0
1360435015004418051,0
1360435009027510272,0
1360434289997979648,0
1360433575485730816,1
1360433335697350663,0
1360432166505754626,0
1360425999171657738,0
1360425277264982016,1
1360424809625190403,0
1360423496241807361,0
1360422489004732420,0
1360421662521499652,0
1360421254877036544,0
1360421036962033664,0
1360420168049041409,1
1360419435056488451,0
1360418640269615104,0
1360418514117435397,0
1360417443324317700,0
1360416375500492805,0
1360415883638800385,0
1360415793725464577,0
1360415735441457157,0
1360415713568129025,0
1360415712272023553,0
1360414837013151744,0
1360414278877085696,0
1360413099606614021,1
1360412918865608705,0
1360412478362984451,0
1360411774844088323,0
1360410972947681287,0
1360410448168910854,1
1360409660034007044,0
1360409515141849088,0
1360408820351180807,0
1360407956374831104,1
1360407529612840962,0
1360406345988538370,0
1360406039477309442,0
1360405694369779712,0
1360403065686401038,0
1360401457443446785,0
1360400625880735744,0
1360398272947437568,0
1360397358303969281,1
1360396575235784712,1
1360396570819256320,1
1360396075777986562,0
1360395531902726148,1
1360395522280992776,0
1360395340222971904,0
1360394805403123713,0
1360394206632685577,0
1360393129195626498,0
1360392551539355654,0
1360392517015937026,0
1360391260947685379,0
1360390452814438406,0
1360390441682796549,1
1360390266897764359,0
1360389824818130952,0
1360388963630870535,1
1360387975608111105,0
1360387351457878020,0
1360386075617861636,0
1360386008903262208,0
1360385767508426753,0
1360385449206951938,0
1360385156503253003,0
1360385133421993987,0
1360383024014233601,0
1360382930170875913,0
1360382285275533314,0
1360381092037971969,0
1360380981765619714,0
1360380897049137153,0
1360380490776268800,0
1360380316624510976,0
1360380187570016257,0
1360378533378416640,0
1360378450729664520,0
1360377536467894272,1
1360377526208532482,0
1360377202035064838,0
1360377142807322625,0
1360374549812940802,0
1360374531534118914,0
1360373878653136897,0
1360372835085029376,0
1360371844331655170,0
1360371828821139460,0
1360371828158513158,0
1360371772386729987,1
1360371396560486401,0
1360371376725528578,0
1360370621885145104,0
1360370061668663303,0
1360369084119015427,0
1360369053320187912,0
1360368938635395072,0
1360368852543148033,1
1360368821874360327,0
1360368515216273413,0
1360368325990187013,0
1360367969252089858,0
1360367122933833735,0
1360366762223669251,0
1360366706292588546,0
1360366488280965120,0
1360365780009816064,0
1360365611428282370,0
1360365273438650368,0
1360365014364938246,0
1360364963416731650,0
1360364233213542401,0
1360364231405817861,0
1360363384420507650,0
1360363010682929161,0
1360363006178299909,0
1360362482704019459,0
1360362481995177988,0
1360362201765335040,0
1360362201027067905,0
1360362169225777152,0
1360362139370815488,0
1360362098816126978,0
1360362016708456448,0
1360361568354131973,0
1360361467954950145,0
1360361400007340032,0
1360361340632772613,0
1360360054126481409,0
1360359929207549958,0
1360359005730840576,0
1360358373808427011,0
1360357784294879232,0
1360357774572597253,0
1360357641671880706,0
1360357511673569280,0
1360356835954462721,0
1360356116039938052,0
1360356022410485764,0
1360355491394715649,0
1360355425359704071,1
1360355290454118401,1
1360354939055308804,0
1360354524360155137,0
1360353625869082624,0
1360353577584132096,0
1360353577378607107,0
1360353312588107778,0
1360352757715189760,0
1360352751998410752,0
1360352024970280963,1
1360351730408574976,0
1360350793031946249,0
1360350243326472192,0
1360349926392233989,0
1360349610070454275,0
1360349604068397057,0
1360349406860574722,1
1360349121689776130,0
1360349114484084742,0
1360348956975394816,0
1360348858341941252,0
1360348850482012160,0
1360348619329556481,0
1360348318384160771,0
1360348314571427841,0
1360348270111948802,0
1360348237861953536,0
1360348236750413825,0
1360348231109144576,0
1360347984878256135,0
1360347253358084100,1
1360347228972277762,0
1360347159778889729,0
1360347155626663938,0
1360347011971694595,0
1360346705724604424,0
1360346067372552197,0
1360346060384829440,0
1360345423450415106,0
1360344521339359233,0
1360344239956254721,0
1360343915430219777,1
1360343543521439750,0
1360343069850300417,0
1360342946445426707,0
1360342913822121986,0
1360342908843532291,0
1360342685576486912,0
1360342060876857349,0
1360341706831446018,0
1360341431672569862,0
1360341286327365635,0
1360341234070532097,0
1360340775444361216,0
1360340702526230528,0
1360340676542627841,0
1360340100610207748,0
1360339964295323648,0
1360339364421771264,0
1360338583018762245,0
1360338571027120128,0
1360338393163587588,0
1360338372271747073,0
1360338129840988165,1
1360337444529311746,0
1360337300094414856,0
1360336860074098691,0
1360336353003733001,0
1360333228125671424,0
1360333217052700672,0
1360333189697437701,1
1360333104397897732,0
1360332801128677380,0
1360331892806082561,0
1360331891723886603,0
1360331750640082944,0
1360331720965443586,0
1360331022542462981,0
1360330244394283009,0
1360330039691259904,0
1360329055367802888,0
1360328815935803396,0
1360328713452326914,1
1360328289940697088,0
1360328219182956544,0
1360327711013666826,0
1360327530692149248,0
1360327527177330689,0
1360327183886143495,0
1360326954742808578,1
1360326393519824896,0
1360326079819448331,1
1360325375692316673,0
1360325372223631366,0
1360325360974352385,0
1360325334445531143,0
1360325204724056073,0
1360325172843184128,1
1360324735989645312,0
1360324655559692288,0
1360324529852211201,0
1360324350033936389,0
1360324089332850699,1
1360323764588859392,1
1360323529271431168,0
1360323507356377096,1
1360322849773346818,0
1360322571758051329,0
1360322330480816128,0
1360321629100851205,0
1360321499517829128,0
1360320921375035393,1
1360320697218830338,0
1360320690910552070,0
1360320372055416835,0
1360320359791271943,0
1360320182120423425,0
1360320179113103363,0
1360319950242611202,0
1360319150191697923,0
1360319115173462019,0
1360318148134772741,1
1360318093768196102,0
1360317628343087114,1
1360317279699947521,0
1360317173206499335,0
1360316770188488707,0
1360316464327106560,0
1360316229769125891,1
1360315940517400576,0
1360315930039832576,0
1360315610169802759,0
1360313943969779712,0
1360313718446374913,0
1360313104593256457,0
1360312835130105858,0
1360312306073223171,0
1360311325180723201,0
1360311193206980610,0
1360310610324430848,0
1360310107955994632,0
1360310041841201159,0
1360309995485753349,0
1360308989842571265,0
1360308655959068674,0
1360307985428459523,0
1360307308010508290,0
1360307168260538370,0
1360307149482516481,0
1360307092079276033,0
1360307032637779968,0
1360306820422639620,1
1360306497859772421,0
1360306218972110852,0
1360305844022358018,0
1360305659846094848,0
1360305507895042048,0
1360304839977148419,0
1360304635378950145,0
1360304468806533129,0
1360303927162527745,0
1360303505957818370,0
1360300946904018948,0
1360300195574140930,0
1360300084752097280,0
1360299783374704642,0
1360298085298151429,1
1360298014238072834,0
1360296517609934850,0
1360296405810749442,1
1360295987751702529,0
1360295154696019974,0
1360294900068192264,0
1360294894091255811,0
1360294884641439747,0
1360294806870581250,0
1360294655259148290,0
1360294511063277568,0
1360294413772050435,0
1360294335066046469,0
1360294168891957250,0
1360293707388391424,0
1360293165853507587,0
1360293153794842624,0
1360292867198119938,1
1360292854971719681,0
1360292487286382598,0
1360292185145565184,0
1360292179235786757,0
1360291299002183680,0
1360291177719808002,0
1360291027433660417,1
1360290998627291139,0
1360290979002146818,0
1360290923603767305,1
1360289805276508162,0
1360289767980695554,0
1360289767930347523,0
1360289666516332554,0
1360289570017927168,0
1360289498500849667,0
1360289408046428171,0
1360289327306084352,1
1360289246649712642,0
1360289183953129473,0
1360288864863023105,0
1360288439099420678,0
1360288352357011460,0
1360287694547521539,0
1360287585004883970,0
1360287400958832641,0
1360287341223563270,0
1360287242078486531,0
1360287209694187523,0
1360286321567236106,0
1360286321328222212,0
1360286081997037569,0
1360285097279295491,0
1360285092673966081,0
1360284935211413513,0
1360284542163013635,0
1360283605075980289,0
1360283124882673667,0
1360282725266161664,0
1360282402426355723,0
1360281927236878336,0
1360281257792446472,1
1360281210925305858,0
1360281123956297728,0
1360280699807424521,1
1360280574192189440,1
1360280573185515520,1
1360280533343866884,0
1360280502352158722,0
1360280116530675713,0
1360280009714274306,0
1360279925853286400,0
1360279111806054401,0
1360278793198440450,0
1360278498745540611,0
1360278467686842370,0
1360278466122436610,0
1360278156062695428,0
1360277764901847044,0
1360277682496430080,1
1360277534416461827,0
1360277532424081408,1
1360277230673416192,0
1360277226109943808,0
1360277225778663424,0
1360276818570346497,0
1360276812350242827,0
1360276758717747201,0
1360276321193099266,1
1360274701956902914,0
1360274354379124739,0
1360272801530314752,0
1360272741065195520,0
1360272411355058179,0
1360272405248245761,0
1360272112104136706,0
1360272022991945729,0
1360271822386655234,0
1360271744465002505,1
1360271737833676801,0
1360271340004073472,0
1360271296496627724,1
1360269971486515205,1
1360269329548406784,0
1360269029110239232,0
1360268628835328003,1
1360268589685702665,0
1360268400124178433,0
1360268153041862656,1
1360267844835893250,0
1360267424583548932,0
1360266989298569222,1
1360266833958498305,0
1360266726240354305,0
1360266670602919936,0
1360266108083859467,0
1360265090705072130,1
1360265048682356736,0
1360265045943308293,0
1360264526659264516,1
1360264419608055810,0
1360264416239865856,0
1360263823089823746,1
1360262508368584708,0
1360262455042199553,0
1360262241593880578,0
1360262240352546818,0
1360262176544546820,0
1360262157896671236,0
1360262088820719618,0
1360262072299180033,1
1360262011876171777,0
1360262008361390082,0
1360261974836318208,0
1360261948693118983,0
1360261907307847685,1
1360261894741897222,0
1360261834264182785,0
1360261831676289026,0
1360261716983087108,0
1360261656882905088,0
1360261493728550915,0
1360261490083823617,0
1360261277927542785,0
1360261154996695044,0
1360261135333662721,1
1360261127268151302,0
1360260777911988230,0
1360260775613509637,0
1360260731472470025,0
1360260645854281733,0
1360260640435273733,0
1360260604095721472,0
1360260568712634368,0
1360260479294332931,0
1360260293029429250,0
1360260286490509312,0
1360260130508595208,0
1360260042621075464,0
1360259995103866881,0
1360259951931887618,0
1360259935649501184,0
1360259904322289669,0
1360259865579552769,0
1360259711703130114,0
1360259628827877384,0
1360259527854161923,0
1360259502340243463,0
1360259376016207874,0
1360259335272693767,0
1360259260698013704,0
1360259150891089929,0
1360259041331707905,0
1360258973333676033,0
1360258869755338765,0
1360258841066299395,0
1360258748351152130,0
1360258671507308549,0
1360258652150632449,0
1360258625453887498,0
1360258395895439363,1
1360257702551814144,0
1360257265056514056,1
1360256861765779459,0
1360256434164891651,0
1360256214156931072,0
1360255537372422144,0
1360255150372306944,1
1360255099419979780,0
1360255057204293637,1
1360255030956351493,0
1360254433335083008,0
1360254187213185028,0
1360254175968456711,0
1360253345982742530,0
1360253317536964611,0
1360253311140593665,0
1360252556291760130,0
1360251707326935040,0
1360250680959713282,1
1360250132005072899,1
1360249485486604292,1
1360248993633214468,0
1360248081225285647,0
1360248017438330885,0
1360247997540532225,1
1360247912974942210,0
1360246491747598337,0
1360245658725269507,0
1360244523448860674,0
1360244405475676160,1
1360243810001948673,1
1360241314659450884,0
1360240025229737985,1
1360239650170937345,1
1360239188940099586,1
1360239040067489798,1
1360236429549441025,0
1360236412919025671,0
1360236410981257220,0
1360236221453238275,1
1360235939688251392,0
1360235938736181248,0
1360235746691608583,0
1360235741410910208,0
1360235458068897794,1
1360235243161210882,0
1360235228300800005,0
1360235208772042754,0
1360235193685205000,1
1360233664999788544,1
1360231224346767364,1
1360231201848627206,0
1360231137654767617,0
1360230578960953351,0
1360229855615471616,1
1360229460583317506,0
1360229015999684610,1
1360228821019070468,1
1360228737225269248,0
1360227235001688065,1
1360226336258801669,0
1360226318324015107,0
1360225566457294849,0
1360225098934980612,1
1360224862250414086,0
1360224372095668225,0
1360224248422428678,0
1360223766492499973,1
1360222742436605956,1
1360222015517560836,1
1360221528294572043,1
1360221456458801155,1
1360220373548216330,1
1360219330651250688,1
1360218041586487296,1
1360215527776526341,1
1360213832350785539,1
1360213700997767168,0
1360213693817114633,0
1360213611927453701,0
1360213610430160898,0
1360213421904588800,0
1360213315616710656,0
1360213183408058368,0
1360212907666063365,0
1360212017051820037,0
1360211707696721925,0
1360211493321596928,0
1360209278896906246,1
1360208531224469504,0
1360208167934771201,0
1360208061600845825,0
1360207994064101377,0
1360207943979966466,0
1360207785653370881,1
1360207587380183043,0
1360207547987288067,0
1360205745237544966,0
1360204949397925893,0
1360204652042665985,1
1360204466612535299,0
1360202121052905477,0
1360200463681994755,1
1360199507175239682,0
1360197322982981633,0
1360194536991956998,1
1360193985646637058,0
1360193560927227905,0
1360192117507825666,1
1360191907658366979,0
1360188764056879104,0
1360188464906534934,0
1360187814340616192,1
1360182252978667523,1
1360182162981593089,0
1360180048087683073,0
1360178809325125636,0
1360178734272106503,0
1360176529406382089,0
1360174523644059649,0
1360174518195658755,0
1360173379811221506,0
1360172567273893890,0
1360172002254807045,0
1360171535898718209,1
1360169437979156480,0
1360162795820642305,0
1360162142574542853,1
1360160020596334592,0
1360157946525741058,1
1360156707943559172,0
1360149537134841858,0
1360135126282346496,1
1360132094911995905,1
1360128693486510081,0
1360126462754447362,1
1360126461995343873,1
1360125615769272321,1
1360124298451632128,1
1360123334122348545,1
1360121912647553026,1
1360121126458855426,0
1360119657630490629,1
1360118000599326725,0
1360111496244719616,0
1360110222866530305,0
1360108888834465798,0
1360102827473784835,0
1360101521489207300,0
1360095983892262914,0
1360094413515608064,0
1360090030497099779,0
1360090028236546048,0
1360089711935582215,1
1360089090851487746,0
1360084071959826436,0
1360082763349716994,0
1360081706535907335,0
1360081108101066753,1
1360080772561043456,0
1360077034777575427,0
1360076632678096897,0
1360076563975397378,0
1360075267503517696,0
1360074922815492099,1
1360074219648860167,0
1360074189907099649,0
1360073888642830341,1
1360073674296938496,1
1360072876787957761,1
1360072072895094784,0
1360071695206342657,1
1360067190037254145,0
1360066860369207299,0
1360066659202048005,0
1360063967830368263,1
1360063768516988929,0
1360063412827344907,1
1360055391288102915,1
1360052719113928707,0
1360050693931823106,0
1360049160188141569,1
1360047972050997252,0
1360047752747520004,0
1360047369551683587,0
1360044646638841857,0
1360044021918232583,1
1360043946936733696,0
1360043539413966848,0
1360040183807188996,0
1360039802695913472,0
1360038209317728257,0
1360038084956606467,0
1360035552800636932,0
1360035358671572992,1
1360032588602236932,1
1360031299533176832,0
1360029608310095878,0
1360024994907045888,1
1360022346669518850,0
1360021396877959169,1
1360019849657913344,1
1360017783438868483,1
1360017285621121028,0
1360015299844661251,1
1360013777492705281,0
1360012969946603520,1
1360012753734402049,0
1360012484934045698,1
1360011680483336194,1
1360009756598018053,1
1360008353196474373,1
1360008251237158914,1
1360008058437468162,1
1360007654073118723,1
1360006852621307904,1
1360004662775095298,1
1360003584910389249,1
1360002522631471104,1
1360001629525794818,1
1360001042864214019,1
1360000387017760770,1
1360000117491683329,1
1359992734799560715,1
1359991527813115909,0
1359991359957053440,1
1359990587013750787,1
1359990339398959109,1
1359989946669490182,0
1359989820601294857,1
1359989053245034498,1
1359988927759847425,1
1359987932988375043,1
1359986613498044418,0
1359983944779919363,1
1359981965311680513,1
1359978048376893440,1
1359977924485603332,1
1359976459050381314,0
1359973429743505411,1
1359971754609934336,0
1359971051158056961,1
1359969271644839941,1
1359966277457109000,0
1359965808164749315,1
1359964722418749440,1
1359960237713862657,1
1359958037679779842,1
1359957254355767297,1
1359956502136582144,0
1359955421231017984,1
1359955051792523264,0
1359954297748811778,1
1359954265511317506,1
1359952597466161154,1
1359946948342673410,1
1359945417429975042,0
1359945147690156035,1
1359944992836444161,1
1359942888558194688,1
1359942675118444546,1
1359938525991428096,0
1359937762699444240,0
1359936737192075264,1
1359936574742487041,0
1359936227453988865,1
1359935045222424576,1
1359933852379062272,1
1359933618441900034,1
1359932617009762311,1
1359931408345665537,0
1359928608891039744,1
1359927992240209921,1
1359927811939700742,1
1359926526192541701,1
1359925135172636679,1
1359924325504196610,1
1359919670216843267,1
1359917288451899393,1
1359916740692635652,1
1359915022072360961,1
1359913241623678976,1
1359909253947904001,0
1359904420214022145,1
1359904132442816523,1
1359902410324512769,0
1359897821751758852,1
1359896118784630791,1
1359895880518815749,0
1359893192045428736,0
1359892433044201474,1
1359889093480632320,1
1359888799359246338,1
1359885923807289359,1
1359884891350044677,1
1359880550845087744,1
1359880313078431752,1
1359879400498597892,0
1359879395222179842,0
1359879281753563136,1
1359876197828726787,1
1359875501003853827,1
1359874384815558657,0
1359872834915377153,0
1359871724875993090,1
1359871381475905537,1
1359871130757193729,0
1359865086966456321,0
1359864483406110726,0
1359861479458164739,1
1359860625128755208,1
1359859648342487041,1
1359857317769056259,1
1359854700229632005,1
1359853497903173633,1
1359850235099574272,1
1359848809531142149,1
1359848302561423362,1
1359848129219149826,1
1359845242787291136,1
1359840379256897540,1
1359840354720243714,1
1359837814804905990,1
1359835165678206988,0
1359833414069846017,0
1359831938853310471,1
1359830840990068737,1
1359827122248941569,0
1359824126517665792,1
1359823921722327041,1
1359823920162107392,1
1359822240406269954,1
1359812515740409856,1
1359811212796657664,1
1359810157094580228,1
1359808071753555974,0
1359804445853429760,1
1359803810366054400,0
1359787821305909248,1
1359785623763247104,0
1359778543173967878,1
1359775316185522180,1
1359768973605294082,1
1359768413032353792,1
1359768299014402050,1
1359760314955423744,0
1359754479227265026,1
1359752770421739524,1
1359748598255079425,0
1359743432214736896,1
1359742512596996096,1
1359740836527837186,1
1359740593119793154,0
1359736988971143169,1
1359733866035085312,1
1359722627061985280,1
1359720708268429313,1
1359718316105846787,1
1359716528447496193,1
1359715679893671943,0
1359715394097922052,1
1359701223138496513,1
1359700011785846784,1
1359696502541590535,0
1359696385579364355,1
1359693733994840064,1
1359693548937826305,1
1359692626857914368,0
1359692616476991488,0
1359689184752136195,1
1359682270949330949,0
1359676868824293380,0
1359674063787032576,1
1359669404632457219,1
1359668932727177219,1
1359667430377680897,0
1359662216086245378,1
1359661206227849220,0
1359661028280328197,1
1359655362501226505,1
1359654914176253953,1
1359649669702377474,0
1359649020059267074,1
1359646928556982273,1
1359646177344512004,1
1359645602750038016,1
1359643252056616962,1
1359643216220483585,1
1359643166723301380,0
1359642977052819458,0
1359639402948005889,1
1359638808455614465,0
1359638738482040837,1
1359633454628024321,0
1359632295318097920,0
1359630004758470656,1
1359625818453004295,1
1359625430450360320,1
1359625045564411914,0
1359624744421773314,1
1359622940552269824,0
1359618850799689728,1
1359609654481936393,1
1359605846657748994,0
1359605196368838656,1
1359603110197551107,0
1359602956161724417,1
1359601121665429506,1
1359600899119849479,0
1359600455572103168,1
1359599675074957313,1
1359599158785581060,0
1359598570589061130,1
1359593652381712387,0
1359592760538456070,1
1359592714359160832,0
1359592046466596865,0
1359589250774097921,1
1359588631720169473,1
1359582516303257600,1
1359580356148670478,1
1359580317346979840,1
1359579306951757825,1
1359576341037936652,1
1359572857269997570,1
1359572036046249989,1
1359570589363666944,1
1359561774408888321,1
1359560698007867394,1
1359559468938391555,1
1359557235802857473,1
1359555614683332618,0
1359555612502331393,0
1359553936286433283,1
1359547057514573824,1
1359546910433026055,1
1359545850179977217,1
1359542310304952321,1
1359540041840685057,0
1359537175793176583,1
1359534039045144582,0
1359534015963922433,1
1359533531937054723,1
1359532479732977670,0
1359532151792939011,1
1359531578184056834,1
1359527946571120641,1
1359527887217577987,1
1359524777002733572,1
1359523782843629571,1
1359523602626998272,1
1359520097572802563,1
1359518900094959616,1
1359518558250799107,0
1359511052199854080,0
1359511034751426563,0
1359507853992673281,1
1359507684018552832,1
1359503899388968963,1
1359503482487795714,1
1359503058896568326,1
1359500751228305410,1
1359496068992491524,1
1359492313723113472,1
1359489002722582528,1
1359487859879731200,1
1359486980137058305,1
1359485502580285442,0
1359484117155463171,1
1359481617199345664,0
1359480880167870469,1
1359480575539744768,0
1359479479094153216,1
1359473621228421122,1
1359465554415935488,1
1359461146693165058,1
1359445019472654336,1
1359443554297401348,1
1359438142231769089,1
1359436391935995904,0
1359436222150639617,1
1359434772204965889,1
1359432632505933825,0
1359428772445978625,1
1359426978659581956,1
1359425795265974275,0
1359425142317809664,1
1359423621874221064,1
1359414030138568704,1
1359412985484165122,0
1359397274208538625,1
1359395264243527684,1
1359391164798021636,1
1359384618663747584,1
1359372863401295874,1
1359370796024561668,1
1359364249924104195,1
1359359424834523137,1
1359359158366031874,1
1359342814841208834,1
1359342618300329985,1
1359340068444454913,1
1359334696736456711,1
1359329314676834312,1
1359327504243306498,1
1359325866031865858,0
1359325598162841602,0
1359325399403163657,0
1359324914990215168,0
1359324784216203265,0
1359324409706651657,0
1359323910769160195,0
1359323895573135364,0
1359323797678137346,0
1359323655474397184,0
1359323588189429762,0
1359323514134618114,1
1359323499165327361,1
1359323411072319494,1
1359323346475835392,0
1359323291190767618,0
1359323239512739845,0
1359323071556030469,0
1359322995643346945,0
1359322977746128898,0
1359322951611543553,0
1359322902336798724,0
1359322901242019843,0
1359322841943048199,0
1359322838948147200,0
1359322636615098371,0
1359322440787255299,0
1359322392430977024,0
1359322081775730688,0
1359322006886481922,0
1359321949638430723,0
1359321882118533126,0
1359321667546320897,0
1359321533752164352,0
1359321425157513217,0
1359321402344579073,0
1359321343154671618,0
1359321305158328320,0
1359321292168642563,0
1359321135725375492,0
1359321102174965761,0
1359321045765787648,0
1359320999309713411,0
1359320979437195266,0
1359320706820038656,0
1359320466188611585,0
1359320456776454146,0
1359320335552765963,0
1359320316229521408,0
1359320310080757761,0
1359320212194099204,0
1359320185363046401,0
1359319995159699458,0
1359319886841843713,0
1359319827417030656,0
1359319754872356866,0
1359319617290788867,0
1359319612454699008,0
1359319533782188035,0
1359319359550808066,1
1359319271491465225,0
1359319119376637953,0
1359319034295164929,0
1359318984454139906,0
1359318653905342465,0
1359318607994486785,1
1359318368667500547,0
1359318260630523911,0
1359318256570560514,0
1359318217437683715,0
1359318165684056064,0
1359317160569360389,0
1359316765881212928,0
1359315005435482113,0
1359314064032206850,0
1359313537596760065,0
1359313527291445248,0
1359313410673041409,0
1359313405178351616,0
1359313319551762434,1
1359310065614913537,1
1359308332528459777,0
1359307583081877511,1
1359306625291591686,0
1359304100207337473,1
1359303125887111170,0
1359303023248482307,0
1359299278141755393,0
1359298878961557506,1
1359297416575344643,0
1359297282823323648,0
1359296908292980738,1
1359296832048824320,0
1359296815804383232,0
1359293739592785922,1
1359293527503605763,0
1359293202164035587,0
1359290194701205510,0
1359290042821341184,0
1359289069533089795,0
1359289067406458881,0
1359288213328834566,0
1359288045565054978,1
1359284453189713920,0
1359284450186514435,0
1359283423165116422,0
1359282203352592384,1
1359281588161380360,0
1359281580603289605,0
1359280808859639809,0
1359280802576674818,0
1359279334297653251,1
1359278634561863681,0
1359277956808515586,0
1359277920309571584,0
1359277774268223490,0
1359277581564928000,0
1359277144531156996,0
1359276681631039495,1
1359276538688991236,0
1359275915134595074,0
1359274922074341382,0
1359274873298833413,0
1359274323568132101,0
1359273836504633345,0
1359273482790588420,0
1359272839656837120,0
1359272503852609538,0
1359271862774161412,0
1359270645394100227,0
1359268763892211716,0
1359268580907360256,0
1359268223594622977,0
1359267025667776515,0
1359266128711847939,0
1359265835160793088,0
1359265796527185920,0
1359265306426945536,0
1359264791701848066,0
1359264556275630083,0
1359264228377579520,1
1359264217153511426,1
1359264197314502661,0
1359263740831690753,0
1359262176012193793,0
1359261447503532032,0
1359261435185025029,0
1359259746407186433,0
1359259487186472960,0
1359258374135812096,1
1359258165645176834,0
1359257259457597443,0
1359257066678800384,1
1359256314900148224,0
1359256309112205313,0
1359256302057189377,0
1359254739452637188,0
1359254282151751681,0
1359254027461144579,1
1359253382934876162,0
1359252567654625285,0
1359250792000151553,1
1359250561489584138,0
1359250054347898880,1
1359248786074333187,1
1359247992792862721,0
1359247624742838274,1
1359245196572114952,1
1359244896750751758,0
1359244621893763075,0
1359244045038493696,0
1359243340236136450,0
1359243052917874688,0
1359243007346814981,1
1359242820402302976,0
1359242181681180675,0
1359242118221467651,1
1359241076062773250,0
1359240937612824577,0
1359240574780526592,0
1359239452967788545,0
1359239267487252484,0
1359239170611441665,0
1359239156774371336,1
1359239130727776258,1
1359238519953186818,0
1359238392215597057,0
1359237499504250885,0
1359237441148887043,0
1359237130577465345,0
1359236100540289025,1
1359235359243194368,0
1359234861484105730,0
1359234615345610753,0
1359234519824437253,0
1359234305856208896,0
1359234185022562309,0
1359234154085425154,0
1359233708163760128,0
1359233528752447494,1
1359233176233676802,0
1359232505828700163,1
1359232423578501125,1
1359231708978061313,0
1359230667020640257,1
1359230383288705028,1
1359230357892128770,0
1359230033437466627,0
1359229902239711239,1
1359229685532667904,0
1359229203342909442,0
1359228927823126528,0
1359228453153689603,0
1359228246835953667,0
1359227881826746374,0
1359227879373103108,0
1359227562791038980,0
1359227028793397248,0
1359226070336167943,0
1359224969524371461,0
1359224777152602115,0
1359224070198480904,0
1359224064573849608,1
1359223781726838793,1
1359223571390767105,0
1359223540776660992,0
1359223511319941127,0
1359223327743569923,0
1359222648581087238,0
1359222587839119360,0
1359221924228980736,0
1359220892912422917,0
1359220885853462530,0
1359220714742644748,0
1359220708614758407,0
1359219833968099329,0
1359219364252196866,0
1359218800395132928,0
1359218648313905157,1
1359217309299007489,0
1359217012082368514,1
1359216739091841025,0
1359215607535849473,0
1359215367411802119,0
1359215164277547012,0
1359215163803643911,0
1359214536243478536,0
1359214343393583106,0
1359213826487570444,1
1359212303397380098,0
1359212170454724614,0
1359212056793157632,0
1359211984433127426,0
1359211441908236293,0
1359211378196774917,1
1359211049497600002,0
1359210701999525892,0
1359210290114625541,0
1359210276709564417,0
1359210197458317315,0
1359209858424213504,0
1359209411504390144,0
1359208117096116230,0
1359208078734888963,0
1359207702166052864,0
1359207472712589316,0
1359206480969367558,0
1359205224389500930,0
1359205091853672451,0
1359205031103332354,0
1359204995669852164,0
1359204532467695617,0
1359204240606916608,0
1359204093412139009,0
1359202794297843714,0
1359201380980961283,0
1359201288446164998,0
1359200680658014211,0
1359200205116035075,0
1359200095070216194,1
1359199881819226113,0
1359199875825602560,0
1359199387423920129,0
1359197867529932802,0
1359197476440465408,0
1359196802537426947,0
1359196747822583808,0
1359196193901801473,0
1359195989601566722,1
1359195487836987395,0
1359195187759710211,1
1359194963129430016,0
1359194943034646529,0
